2022-05-04-11:50:52,31391380kB
2022-05-04-11:51:12,28472556kB
2022-05-04-11:51:12,28127136kB
2022-05-04-11:51:12,27524624kB
2022-05-04-11:51:12,27029956kB
2022-05-04-11:51:12,26436748kB
2022-05-04-11:51:13,26307220kB
2022-05-04-11:51:13,26013388kB
2022-05-04-11:51:13,25787092kB
2022-05-04-11:51:13,25765924kB
2022-05-04-11:51:13,25434544kB
2022-05-04-11:51:14,25214296kB
2022-05-04-11:51:14,25023776kB
2022-05-04-11:51:14,25341220kB
2022-05-04-11:51:14,25597460kB
2022-05-04-11:51:14,25202072kB
2022-05-04-11:51:15,24947260kB
2022-05-04-11:51:15,24556156kB
2022-05-04-11:51:15,24154972kB
2022-05-04-11:51:15,23857612kB
2022-05-04-11:51:16,23495488kB
2022-05-04-11:51:16,23435012kB
2022-05-04-11:51:16,23404520kB
2022-05-04-11:51:16,23212824kB
2022-05-04-11:51:16,22574208kB
2022-05-04-11:51:17,22058616kB
2022-05-04-11:51:17,22058616kB
2022-05-04-11:51:17,22058616kB
2022-05-04-11:51:17,22058616kB
2022-05-04-11:51:17,21751680kB
2022-05-04-11:51:18,21136296kB
2022-05-04-11:51:18,20356104kB
2022-05-04-11:51:18,20336700kB
2022-05-04-11:51:18,20336700kB
2022-05-04-11:51:18,20336700kB
2022-05-04-11:51:19,20336456kB
2022-05-04-11:51:19,20336456kB
2022-05-04-11:51:19,20336204kB
2022-05-04-11:51:19,20336204kB
2022-05-04-11:51:19,20335952kB
2022-05-04-11:51:20,20335956kB
2022-05-04-11:51:20,20335704kB
2022-05-04-11:51:20,20335704kB
2022-05-04-11:51:20,20335452kB
2022-05-04-11:51:20,20334952kB
2022-05-04-11:51:21,20148472kB
2022-05-04-11:51:21,19864216kB
2022-05-04-11:51:21,19665136kB
2022-05-04-11:51:21,22314380kB
2022-05-04-11:51:21,21868340kB
2022-05-04-11:51:22,21626168kB
2022-05-04-11:51:22,21626168kB
2022-05-04-11:51:22,22118648kB
2022-05-04-11:51:22,21509060kB
2022-05-04-11:51:22,20928956kB
2022-05-04-11:51:23,20324660kB
2022-05-04-11:51:23,19887188kB
2022-05-04-11:51:23,19473412kB
2022-05-04-11:51:23,19473412kB
2022-05-04-11:51:23,19473412kB
2022-05-04-11:51:24,19473160kB
2022-05-04-11:51:24,22458568kB
2022-05-04-11:51:24,22169240kB
2022-05-04-11:51:24,21725480kB
2022-05-04-11:51:24,21108836kB
2022-05-04-11:51:25,21108836kB
2022-05-04-11:51:25,21108332kB
2022-05-04-11:51:25,21108332kB
2022-05-04-11:51:25,21107828kB
2022-05-04-11:51:26,20589464kB
2022-05-04-11:51:26,19949888kB
2022-05-04-11:51:26,19385156kB
2022-05-04-11:51:26,19384656kB
2022-05-04-11:51:26,19384656kB
2022-05-04-11:51:27,19384404kB
2022-05-04-11:51:27,19384404kB
2022-05-04-11:51:27,19384404kB
2022-05-04-11:51:27,19384152kB
2022-05-04-11:51:27,19383900kB
2022-05-04-11:51:28,19383656kB
2022-05-04-11:51:28,19383404kB
2022-05-04-11:51:28,19383404kB
2022-05-04-11:51:28,19383152kB
2022-05-04-11:51:28,19382900kB
2022-05-04-11:51:29,19382648kB
2022-05-04-11:51:29,19382648kB
2022-05-04-11:51:29,19342580kB
2022-05-04-11:51:29,19236740kB
2022-05-04-11:51:29,19103684kB
2022-05-04-11:51:30,18964832kB
2022-05-04-11:51:30,18832280kB
2022-05-04-11:51:30,18729464kB
2022-05-04-11:51:30,20452368kB
2022-05-04-11:51:30,21364092kB
2022-05-04-11:51:31,20691000kB
2022-05-04-11:51:31,20676384kB
2022-05-04-11:51:31,20676384kB
2022-05-04-11:51:31,20676384kB
2022-05-04-11:51:31,20676132kB
2022-05-04-11:51:32,21367440kB
2022-05-04-11:51:32,20771712kB
2022-05-04-11:51:32,20182536kB
2022-05-04-11:51:32,19594368kB
2022-05-04-11:51:32,19133972kB
2022-05-04-11:51:33,18663236kB
2022-05-04-11:51:33,18525896kB
2022-05-04-11:51:33,18525896kB
2022-05-04-11:51:33,18525392kB
2022-05-04-11:51:33,18525144kB
2022-05-04-11:51:34,18524392kB
2022-05-04-11:51:34,18524140kB
2022-05-04-11:51:34,18523636kB
2022-05-04-11:51:34,21078432kB
2022-05-04-11:51:34,21215416kB
2022-05-04-11:51:35,20765860kB
2022-05-04-11:51:35,20166100kB
2022-05-04-11:51:35,20166100kB
2022-05-04-11:51:35,20166100kB
2022-05-04-11:51:35,20165092kB
2022-05-04-11:51:36,20165092kB
2022-05-04-11:51:36,19641944kB
2022-05-04-11:51:36,18999848kB
2022-05-04-11:51:36,18442928kB
2022-05-04-11:51:37,18442424kB
2022-05-04-11:51:37,18442424kB
2022-05-04-11:51:37,18442424kB
2022-05-04-11:51:37,18441920kB
2022-05-04-11:51:37,18441668kB
2022-05-04-11:51:38,18441668kB
2022-05-04-11:51:38,18441172kB
2022-05-04-11:51:38,18440920kB
2022-05-04-11:51:38,18440920kB
2022-05-04-11:51:38,18440668kB
2022-05-04-11:51:39,18439912kB
2022-05-04-11:51:39,18439912kB
2022-05-04-11:51:39,18439912kB
2022-05-04-11:51:39,18434368kB
2022-05-04-11:51:39,18346928kB
2022-05-04-11:51:40,18239324kB
2022-05-04-11:51:40,18132980kB
2022-05-04-11:51:40,18025124kB
2022-05-04-11:51:40,17917268kB
2022-05-04-11:51:40,17809160kB
2022-05-04-11:51:41,18754036kB
2022-05-04-11:51:41,20416824kB
2022-05-04-11:51:41,19870488kB
2022-05-04-11:51:41,19728360kB
2022-05-04-11:51:41,19728360kB
2022-05-04-11:51:42,19727856kB
2022-05-04-11:51:42,19727856kB
2022-05-04-11:51:42,19727604kB
2022-05-04-11:51:42,20193624kB
2022-05-04-11:51:42,19601928kB
2022-05-04-11:51:43,18998892kB
2022-05-04-11:51:43,18407708kB
2022-05-04-11:51:43,17999468kB
2022-05-04-11:51:43,17574596kB
2022-05-04-11:51:43,17573592kB
2022-05-04-11:51:44,17573340kB
2022-05-04-11:51:44,17573088kB
2022-05-04-11:51:44,17573088kB
2022-05-04-11:51:44,17573088kB
2022-05-04-11:51:44,17573088kB
2022-05-04-11:51:45,17573088kB
2022-05-04-11:51:45,17573088kB
2022-05-04-11:51:45,20397424kB
2022-05-04-11:51:45,20209960kB
2022-05-04-11:51:46,19470592kB
2022-05-04-11:51:46,19214056kB
2022-05-04-11:51:46,19214056kB
2022-05-04-11:51:46,19214056kB
2022-05-04-11:51:46,19214056kB
2022-05-04-11:51:47,18742568kB
2022-05-04-11:51:47,18116600kB
2022-05-04-11:51:47,17492144kB
2022-05-04-11:51:47,17492144kB
2022-05-04-11:51:47,17491892kB
2022-05-04-11:51:48,17491640kB
2022-05-04-11:51:48,17491640kB
2022-05-04-11:51:48,17491396kB
2022-05-04-11:51:48,17491144kB
2022-05-04-11:51:48,17491144kB
2022-05-04-11:51:49,17490892kB
2022-05-04-11:51:49,17490892kB
2022-05-04-11:51:49,17490892kB
2022-05-04-11:51:49,17490640kB
2022-05-04-11:51:49,17490640kB
2022-05-04-11:51:50,17420584kB
2022-05-04-11:51:50,17143384kB
2022-05-04-11:51:50,16873744kB
2022-05-04-11:51:50,18547248kB
2022-05-04-11:51:50,19238480kB
2022-05-04-11:51:51,18782108kB
2022-05-04-11:51:51,18782108kB
2022-05-04-11:51:51,19404620kB
2022-05-04-11:51:51,18815948kB
2022-05-04-11:51:51,18210644kB
2022-05-04-11:51:52,17613656kB
2022-05-04-11:51:52,17160560kB
2022-05-04-11:51:52,16629344kB
2022-05-04-11:51:52,16629344kB
2022-05-04-11:51:52,16629344kB
2022-05-04-11:51:53,16628840kB
2022-05-04-11:51:53,18866184kB
2022-05-04-11:51:53,19334000kB
2022-05-04-11:51:53,18891248kB
2022-05-04-11:51:53,18264272kB
2022-05-04-11:51:54,18264020kB
2022-05-04-11:51:54,18264020kB
2022-05-04-11:51:54,18264020kB
2022-05-04-11:51:54,18264020kB
2022-05-04-11:51:54,17754728kB
2022-05-04-11:51:55,17104316kB
2022-05-04-11:51:55,16541852kB
2022-05-04-11:51:55,16541852kB
2022-05-04-11:51:55,16541600kB
2022-05-04-11:51:56,16541600kB
2022-05-04-11:51:56,16541600kB
2022-05-04-11:51:56,16541600kB
2022-05-04-11:51:56,16541600kB
2022-05-04-11:51:56,16541600kB
2022-05-04-11:51:57,16541600kB
2022-05-04-11:51:57,16541348kB
2022-05-04-11:51:57,16541348kB
2022-05-04-11:51:57,16541348kB
2022-05-04-11:51:57,16540596kB
2022-05-04-11:51:58,16540596kB
2022-05-04-11:51:58,16521948kB
2022-05-04-11:51:58,16420896kB
2022-05-04-11:51:58,16312544kB
2022-05-04-11:51:58,16205192kB
2022-05-04-11:51:59,16097336kB
2022-05-04-11:51:59,15989480kB
2022-05-04-11:51:59,15886916kB
2022-05-04-11:51:59,18586056kB
2022-05-04-11:51:59,18522048kB
2022-05-04-11:52:00,17834592kB
2022-05-04-11:52:00,17834088kB
2022-05-04-11:52:00,17834088kB
2022-05-04-11:52:00,17834088kB
2022-05-04-11:52:00,17834088kB
2022-05-04-11:52:01,18518576kB
2022-05-04-11:52:01,18091704kB
2022-05-04-11:52:01,17515632kB
2022-05-04-11:52:01,16922424kB
2022-05-04-11:52:01,16369284kB
2022-05-04-11:52:02,15973644kB
2022-05-04-11:52:02,15680820kB
2022-05-04-11:52:02,15680568kB
2022-05-04-11:52:02,15680568kB
2022-05-04-11:52:02,15680064kB
2022-05-04-11:52:03,15680064kB
2022-05-04-11:52:03,15680064kB
2022-05-04-11:52:03,15680064kB
2022-05-04-11:52:03,15680072kB
2022-05-04-11:52:03,15680072kB
2022-05-04-11:52:04,18450984kB
2022-05-04-11:52:04,18256212kB
2022-05-04-11:52:04,17538012kB
2022-05-04-11:52:04,17317008kB
2022-05-04-11:52:04,17317008kB
2022-05-04-11:52:05,17316504kB
2022-05-04-11:52:05,17316504kB
2022-05-04-11:52:05,16785792kB
2022-05-04-11:52:05,16131852kB
2022-05-04-11:52:05,15593580kB
2022-05-04-11:52:06,15593580kB
2022-05-04-11:52:06,15593580kB
2022-05-04-11:52:06,15593328kB
2022-05-04-11:52:06,15593328kB
2022-05-04-11:52:07,15593328kB
2022-05-04-11:52:07,15593328kB
2022-05-04-11:52:07,15593328kB
2022-05-04-11:52:07,15593328kB
2022-05-04-11:52:07,15593328kB
2022-05-04-11:52:08,15593076kB
2022-05-04-11:52:08,15593076kB
2022-05-04-11:52:08,15593076kB
2022-05-04-11:52:08,15593076kB
2022-05-04-11:52:08,15459012kB
2022-05-04-11:52:09,15185096kB
2022-05-04-11:52:09,14949224kB
2022-05-04-11:52:09,16590296kB
2022-05-04-11:52:09,17356548kB
2022-05-04-11:52:09,16885308kB
2022-05-04-11:52:10,16885056kB
2022-05-04-11:52:10,17671620kB
2022-05-04-11:52:10,17072868kB
2022-05-04-11:52:10,16488228kB
2022-05-04-11:52:10,15891744kB
2022-05-04-11:52:11,15423024kB
2022-05-04-11:52:11,14880720kB
2022-05-04-11:52:11,14734560kB
2022-05-04-11:52:11,14734560kB
2022-05-04-11:52:11,14734308kB
2022-05-04-11:52:12,14734056kB
2022-05-04-11:52:12,17664484kB
2022-05-04-11:52:12,17502220kB
2022-05-04-11:52:12,16784020kB
2022-05-04-11:52:12,16369984kB
2022-05-04-11:52:13,16369984kB
2022-05-04-11:52:13,16369984kB
2022-05-04-11:52:13,16369984kB
2022-05-04-11:52:13,16265152kB
2022-05-04-11:52:13,15647768kB
2022-05-04-11:52:14,14929064kB
2022-05-04-11:52:14,14647328kB
2022-05-04-11:52:14,14647328kB
2022-05-04-11:52:14,14647328kB
2022-05-04-11:52:14,14647328kB
2022-05-04-11:52:15,14647076kB
2022-05-04-11:52:15,14647076kB
2022-05-04-11:52:15,14646824kB
2022-05-04-11:52:15,14646824kB
2022-05-04-11:52:15,14646572kB
2022-05-04-11:52:16,14646572kB
2022-05-04-11:52:16,14646572kB
2022-05-04-11:52:16,14646320kB
2022-05-04-11:52:16,14646320kB
2022-05-04-11:52:17,14646068kB
2022-05-04-11:52:17,14616332kB
2022-05-04-11:52:17,14508480kB
2022-05-04-11:52:17,14350728kB
2022-05-04-11:52:17,14183400kB
2022-05-04-11:52:18,14040516kB
2022-05-04-11:52:18,13971216kB
2022-05-04-11:52:18,16627012kB
2022-05-04-11:52:18,16414324kB
2022-05-04-11:52:18,15939556kB
2022-05-04-11:52:19,15939060kB
2022-05-04-11:52:19,15939060kB
2022-05-04-11:52:19,15939060kB
2022-05-04-11:52:19,16689588kB
2022-05-04-11:52:19,16087560kB
2022-05-04-11:52:20,15497124kB
2022-05-04-11:52:20,14900892kB
2022-05-04-11:52:20,14434692kB
2022-05-04-11:52:20,13952112kB
2022-05-04-11:52:20,13787052kB
2022-05-04-11:52:21,13786800kB
2022-05-04-11:52:21,13786548kB
2022-05-04-11:52:21,13786548kB
2022-05-04-11:52:21,13786548kB
2022-05-04-11:52:21,13786548kB
2022-05-04-11:52:22,13786296kB
2022-05-04-11:52:22,16571572kB
2022-05-04-11:52:22,16372264kB
2022-05-04-11:52:22,15654316kB
2022-05-04-11:52:22,15421976kB
2022-05-04-11:52:23,15421724kB
2022-05-04-11:52:23,15421724kB
2022-05-04-11:52:23,15421472kB
2022-05-04-11:52:23,15214328kB
2022-05-04-11:52:23,14582060kB
2022-05-04-11:52:24,13824052kB
2022-05-04-11:52:24,13699564kB
2022-05-04-11:52:24,13699564kB
2022-05-04-11:52:24,13699316kB
2022-05-04-11:52:24,13699316kB
2022-05-04-11:52:25,13699316kB
2022-05-04-11:52:25,13699316kB
2022-05-04-11:52:25,13699316kB
2022-05-04-11:52:25,13699316kB
2022-05-04-11:52:25,13699316kB
2022-05-04-11:52:26,13699316kB
2022-05-04-11:52:26,13699316kB
2022-05-04-11:52:26,13699316kB
2022-05-04-11:52:26,13699316kB
2022-05-04-11:52:27,13699316kB
2022-05-04-11:52:27,13646900kB
2022-05-04-11:52:27,13539548kB
2022-05-04-11:52:27,13432196kB
2022-05-04-11:52:27,13324844kB
2022-05-04-11:52:28,13216736kB
2022-05-04-11:52:28,13108880kB
2022-05-04-11:52:28,13018916kB
2022-05-04-11:52:28,15681264kB
2022-05-04-11:52:28,15409104kB
2022-05-04-11:52:29,14992800kB
2022-05-04-11:52:29,14992808kB
2022-05-04-11:52:29,14992808kB
2022-05-04-11:52:29,14992556kB
2022-05-04-11:52:29,14992556kB
2022-05-04-11:52:30,15601208kB
2022-05-04-11:52:30,15032696kB
2022-05-04-11:52:30,14427392kB
2022-05-04-11:52:30,13836452kB
2022-05-04-11:52:30,13403264kB
2022-05-04-11:52:31,12921944kB
2022-05-04-11:52:31,12839288kB
2022-05-04-11:52:31,12839288kB
2022-05-04-11:52:31,12839540kB
2022-05-04-11:52:31,12839288kB
2022-05-04-11:52:32,12838784kB
2022-05-04-11:52:32,12838784kB
2022-05-04-11:52:32,12838784kB
2022-05-04-11:52:32,12838784kB
2022-05-04-11:52:32,15774000kB
2022-05-04-11:52:33,15615012kB
2022-05-04-11:52:33,14922516kB
2022-05-04-11:52:33,14476476kB
2022-05-04-11:52:33,14476476kB
2022-05-04-11:52:33,14476476kB
2022-05-04-11:52:34,14476224kB
2022-05-04-11:52:34,14234060kB
2022-05-04-11:52:34,13733336kB
2022-05-04-11:52:34,13142144kB
2022-05-04-11:52:34,13142144kB
2022-05-04-11:52:35,13142144kB
2022-05-04-11:52:35,13142144kB
2022-05-04-11:52:35,13142144kB
2022-05-04-11:52:35,13142144kB
2022-05-04-11:52:36,13142144kB
2022-05-04-11:52:36,13142144kB
2022-05-04-11:52:36,13142144kB
2022-05-04-11:52:36,13142144kB
2022-05-04-11:52:36,13142144kB
2022-05-04-11:52:37,12987920kB
2022-05-04-11:52:37,12840248kB
2022-05-04-11:52:37,12663848kB
2022-05-04-11:52:37,14888668kB
2022-05-04-11:52:37,14355940kB
2022-05-04-11:52:38,14355940kB
2022-05-04-11:52:38,15005680kB
2022-05-04-11:52:38,14449028kB
2022-05-04-11:52:38,13853804kB
2022-05-04-11:52:38,13264628kB
2022-05-04-11:52:39,12842028kB
2022-05-04-11:52:39,12668652kB
2022-05-04-11:52:39,12668660kB
2022-05-04-11:52:39,12668408kB
2022-05-04-11:52:39,14977768kB
2022-05-04-11:52:40,14814244kB
2022-05-04-11:52:40,14099572kB
2022-05-04-11:52:40,13683772kB
2022-05-04-11:52:40,13683772kB
2022-05-04-11:52:40,13683776kB
2022-05-04-11:52:41,13683272kB
2022-05-04-11:52:41,13343072kB
2022-05-04-11:52:41,12728696kB
2022-05-04-11:52:41,11961104kB
2022-05-04-11:52:41,11961104kB
2022-05-04-11:52:42,11961104kB
2022-05-04-11:52:42,11961356kB
2022-05-04-11:52:42,11961104kB
2022-05-04-11:52:42,11961104kB
2022-05-04-11:52:42,11960852kB
2022-05-04-11:52:43,11960856kB
2022-05-04-11:52:43,11960604kB
2022-05-04-11:52:43,11960604kB
2022-05-04-11:52:43,11960352kB
2022-05-04-11:52:43,11960604kB
2022-05-04-11:52:44,11960604kB
2022-05-04-11:52:44,11863584kB
2022-05-04-11:52:44,11586392kB
2022-05-04-11:52:44,11323808kB
2022-05-04-11:52:44,12755016kB
2022-05-04-11:52:45,13740456kB
2022-05-04-11:52:45,13253592kB
2022-05-04-11:52:45,13253344kB
2022-05-04-11:52:45,13954056kB
2022-05-04-11:52:46,13353456kB
2022-05-04-11:52:46,12756216kB
2022-05-04-11:52:46,12159520kB
2022-05-04-11:52:46,11698612kB
2022-05-04-11:52:46,11151600kB
2022-05-04-11:52:47,11098348kB
2022-05-04-11:52:47,11098348kB
2022-05-04-11:52:47,11098348kB
2022-05-04-11:52:47,11229752kB
2022-05-04-11:52:47,13892844kB
2022-05-04-11:52:48,13586724kB
2022-05-04-11:52:48,12849876kB
2022-05-04-11:52:48,12733452kB
2022-05-04-11:52:48,12732948kB
2022-05-04-11:52:48,12732948kB
2022-05-04-11:52:49,12732448kB
2022-05-04-11:52:49,12377632kB
2022-05-04-11:52:49,11758720kB
2022-05-04-11:52:49,11010224kB
2022-05-04-11:52:49,11009664kB
2022-05-04-11:52:50,11009784kB
2022-05-04-11:52:50,11010036kB
2022-05-04-11:52:50,11009532kB
2022-05-04-11:52:50,11009924kB
2022-05-04-11:52:50,11010232kB
2022-05-04-11:52:51,11009536kB
2022-05-04-11:52:51,11009480kB
2022-05-04-11:52:51,11009732kB
2022-05-04-11:52:51,11009732kB
2022-05-04-11:52:51,11009536kB
2022-05-04-11:52:52,11009536kB
2022-05-04-11:52:52,11009284kB
2022-05-04-11:52:52,11008780kB
2022-05-04-11:52:52,10970476kB
2022-05-04-11:52:52,10852792kB
2022-05-04-11:52:53,10696244kB
2022-05-04-11:52:53,10530932kB
2022-05-04-11:52:53,10394660kB
2022-05-04-11:52:53,10330652kB
2022-05-04-11:52:53,12989396kB
2022-05-04-11:52:54,12709172kB
2022-05-04-11:52:54,12301436kB
2022-05-04-11:52:54,12301688kB
2022-05-04-11:52:54,12301192kB
2022-05-04-11:52:55,12301192kB
2022-05-04-11:52:55,13001764kB
2022-05-04-11:52:55,12402508kB
2022-05-04-11:52:55,11806528kB
2022-05-04-11:52:55,11215480kB
2022-05-04-11:52:56,10773420kB
2022-05-04-11:52:56,10278548kB
2022-05-04-11:52:56,10147200kB
2022-05-04-11:52:56,10147004kB
2022-05-04-11:52:56,10146948kB
2022-05-04-11:52:57,10147256kB
2022-05-04-11:52:57,10147256kB
2022-05-04-11:52:57,10146756kB
2022-05-04-11:52:57,10340544kB
2022-05-04-11:52:57,12945944kB
2022-05-04-11:52:58,12641476kB
2022-05-04-11:52:58,11904128kB
2022-05-04-11:52:58,11782160kB
2022-05-04-11:52:58,11781908kB
2022-05-04-11:52:58,11781908kB
2022-05-04-11:52:59,11781152kB
2022-05-04-11:52:59,11491856kB
2022-05-04-11:52:59,10880000kB
2022-05-04-11:52:59,10088472kB
2022-05-04-11:52:59,10059496kB
2022-05-04-11:53:00,10060000kB
2022-05-04-11:53:00,10060000kB
2022-05-04-11:53:00,10060392kB
2022-05-04-11:53:00,10060000kB
2022-05-04-11:53:00,10059748kB
2022-05-04-11:53:01,10060252kB
2022-05-04-11:53:01,10059640kB
2022-05-04-11:53:01,10059892kB
2022-05-04-11:53:01,10059640kB
2022-05-04-11:53:01,10059388kB
2022-05-04-11:53:02,10059196kB
2022-05-04-11:53:02,10059452kB
2022-05-04-11:53:02,10059452kB
2022-05-04-11:53:02,9997152kB
2022-05-04-11:53:02,9889352kB
2022-05-04-11:53:03,9782560kB
2022-05-04-11:53:03,9674956kB
2022-05-04-11:53:03,9568560kB
2022-05-04-11:53:03,9462528kB
2022-05-04-11:53:03,9376344kB
2022-05-04-11:53:04,12039680kB
2022-05-04-11:53:04,11752904kB
2022-05-04-11:53:04,11350712kB
2022-05-04-11:53:04,11350716kB
2022-05-04-11:53:04,11350496kB
2022-05-04-11:53:05,11350496kB
2022-05-04-11:53:05,11350496kB
2022-05-04-11:53:05,11975216kB
2022-05-04-11:53:05,11386544kB
2022-05-04-11:53:06,10781884kB
2022-05-04-11:53:06,10192204kB
2022-05-04-11:53:06,9754984kB
2022-05-04-11:53:06,9284752kB
2022-05-04-11:53:06,9198656kB
2022-05-04-11:53:07,9199024kB
2022-05-04-11:53:07,9199024kB
2022-05-04-11:53:07,9198828kB
2022-05-04-11:53:07,9198832kB
2022-05-04-11:53:07,9198580kB
2022-05-04-11:53:08,9198836kB
2022-05-04-11:53:08,9198584kB
2022-05-04-11:53:08,12103308kB
2022-05-04-11:53:08,11944828kB
2022-05-04-11:53:08,11225676kB
2022-05-04-11:53:09,10834068kB
2022-05-04-11:53:09,10834016kB
2022-05-04-11:53:09,10833820kB
2022-05-04-11:53:09,10833572kB
2022-05-04-11:53:09,10489228kB
2022-05-04-11:53:10,9959948kB
2022-05-04-11:53:10,9502316kB
2022-05-04-11:53:10,9502068kB
2022-05-04-11:53:10,9502768kB
2022-05-04-11:53:10,9502768kB
2022-05-04-11:53:11,9502776kB
2022-05-04-11:53:11,9502780kB
2022-05-04-11:53:11,9502780kB
2022-05-04-11:53:11,9503120kB
2022-05-04-11:53:11,9502812kB
2022-05-04-11:53:12,9502784kB
2022-05-04-11:53:12,9463528kB
2022-05-04-11:53:12,9239448kB
2022-05-04-11:53:12,9130648kB
2022-05-04-11:53:12,10455692kB
2022-05-04-11:53:13,11054884kB
2022-05-04-11:53:13,10715640kB
2022-05-04-11:53:13,10715444kB
2022-05-04-11:53:13,11082620kB
2022-05-04-11:53:13,10488852kB
2022-05-04-11:53:14,9898724kB
2022-05-04-11:53:14,9461196kB
2022-05-04-11:53:14,9032096kB
2022-05-04-11:53:14,9032040kB
2022-05-04-11:53:15,9032348kB
2022-05-04-11:53:15,9227900kB
2022-05-04-11:53:15,11373888kB
2022-05-04-11:53:15,10961124kB
2022-05-04-11:53:15,10247852kB
2022-05-04-11:53:16,10174212kB
2022-05-04-11:53:16,10174276kB
2022-05-04-11:53:16,10174024kB
2022-05-04-11:53:16,10113796kB
2022-05-04-11:53:16,9502696kB
2022-05-04-11:53:17,8827540kB
2022-05-04-11:53:17,8451556kB
2022-05-04-11:53:17,8451864kB
2022-05-04-11:53:17,8451556kB
2022-05-04-11:53:17,8451556kB
2022-05-04-11:53:18,8451952kB
2022-05-04-11:53:18,8452148kB
2022-05-04-11:53:18,8452092kB
2022-05-04-11:53:18,8452092kB
2022-05-04-11:53:18,8451588kB
2022-05-04-11:53:19,8452120kB
2022-05-04-11:53:19,8451868kB
2022-05-04-11:53:19,8452120kB
2022-05-04-11:53:19,8452372kB
2022-05-04-11:53:19,8318056kB
2022-05-04-11:53:20,8132232kB
2022-05-04-11:53:20,7901856kB
2022-05-04-11:53:20,10559512kB
2022-05-04-11:53:20,10119344kB
2022-05-04-11:53:20,9828540kB
2022-05-04-11:53:21,9828392kB
2022-05-04-11:53:21,10242408kB
2022-05-04-11:53:21,9651748kB
2022-05-04-11:53:21,9060808kB
2022-05-04-11:53:21,8476924kB
2022-05-04-11:53:22,8041468kB
2022-05-04-11:53:22,7674268kB
2022-05-04-11:53:22,7673608kB
2022-05-04-11:53:22,7673356kB
